AdvNum,Parcel,Face Amount,Certificate Number,WinningBid,Bidder ID,Primary Name On Account
005872,301644180,70.89,0,016.00,00000000,STRUCK TO COUNTY
005873,301644190,70.89,0,016.00,00000000,STRUCK TO COUNTY
005874,301644200,1733.14,0,016.00,00000000,STRUCK TO COUNTY
005875,301644210,1733.14,0,016.00,00000000,STRUCK TO COUNTY
005876,301644230,2359.3,0,016.00,00000000,STRUCK TO COUNTY
005877,301644320,2359.3,0,016.00,00000000,STRUCK TO COUNTY
005878,301644350,5770.48,0,016.00,00000000,STRUCK TO COUNTY
005879,301650020,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005880,301650030,2381.62,0,016.00,00000000,STRUCK TO COUNTY
005881,301650050,1875.74,0,016.00,00000000,STRUCK TO COUNTY
005882,301650060,2381.62,0,016.00,00000000,STRUCK TO COUNTY
005883,301650080,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005884,301650090,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005885,301650100,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005886,301650110,2381.62,0,016.00,00000000,STRUCK TO COUNTY
005887,301650120,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005888,301650130,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005889,301650140,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005890,301650150,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005891,301650160,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005892,301650170,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005893,301650220,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005894,301650230,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005895,301650240,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005896,301650250,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005897,301650280,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005898,301650290,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005899,301650300,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005900,301650350,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005901,301650360,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005902,301650370,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005903,301650380,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005904,301650390,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005905,301650400,1875.74,0,016.00,00000000,STRUCK TO COUNTY
005906,301650420,1875.74,0,016.00,00000000,STRUCK TO COUNTY
005907,301650430,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005908,301650450,1875.74,0,016.00,00000000,STRUCK TO COUNTY
005909,301650460,1875.74,0,016.00,00000000,STRUCK TO COUNTY
005910,301650470,3894.78,0,016.00,00000000,STRUCK TO COUNTY
005911,301650480,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005912,301650490,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005913,301650500,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005914,301650520,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005915,301650530,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005916,301650540,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005917,301650550,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005918,301650580,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005919,301650590,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005920,301650620,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005921,301650630,1128.47,0,016.00,00000000,STRUCK TO COUNTY
005922,301650640,2575.28,0,016.00,00000000,STRUCK TO COUNTY
005923,301650650,2381.62,0,016.00,00000000,STRUCK TO COUNTY
005924,301650690,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005925,301650740,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005926,301650750,2272.74,0,016.00,00000000,STRUCK TO COUNTY
005927,301650760,2272.74,0,016.00,00000000,STRUCK TO COUNTY
005928,301650770,3223.86,0,016.00,00000000,STRUCK TO COUNTY
005929,301650780,3345.72,0,016.00,00000000,STRUCK TO COUNTY
005930,301650790,3345.72,0,016.00,00000000,STRUCK TO COUNTY
005931,301650800,3894.78,0,016.00,00000000,STRUCK TO COUNTY
005932,301650810,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005934,301650850,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005935,301650860,3345.72,0,016.00,00000000,STRUCK TO COUNTY
005936,301650870,3894.78,0,016.00,00000000,STRUCK TO COUNTY
005937,301650890,2621.97,0,016.00,00000000,STRUCK TO COUNTY
005938,301650900,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005939,301650910,3894.78,0,016.00,00000000,STRUCK TO COUNTY
005940,301650930,3127.85,0,016.00,00000000,STRUCK TO COUNTY
005941,301650940,78.51,0,016.00,00000000,STRUCK TO COUNTY
005942,301650960,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005943,301650970,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005944,301650980,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005945,301650990,2240.44,0,016.00,00004851,TAX LIEN FUND L.P.
005946,301651020,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005947,301651040,1434.14,0,016.00,00000000,STRUCK TO COUNTY
005948,301651050,2621.97,0,016.00,00000000,STRUCK TO COUNTY
005949,301651060,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005950,301651140,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005951,301651180,78.51,0,016.00,00000000,STRUCK TO COUNTY
005952,301651190,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005953,301651220,3018.97,0,016.00,00000000,STRUCK TO COUNTY
005955,301651260,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005956,301651270,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005957,301651280,3345.72,0,016.00,00000000,STRUCK TO COUNTY
005958,301651290,3345.72,0,016.00,00000000,STRUCK TO COUNTY
005959,301651300,3345.72,0,016.00,00000000,STRUCK TO COUNTY
005960,301651310,3894.78,0,016.00,00000000,STRUCK TO COUNTY
005961,301651320,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005962,301651340,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005963,301651350,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005964,301651360,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005965,301651370,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005966,301651380,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005967,301651390,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005968,301651410,1159.07,0,016.00,00000000,STRUCK TO COUNTY
005969,301651420,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005970,301651430,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005971,301651440,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005972,301651450,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005973,301651460,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005974,301651480,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005975,301651490,3894.78,0,016.00,00000000,STRUCK TO COUNTY
005976,301651500,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005977,301651510,3894.78,0,016.00,00000000,STRUCK TO COUNTY
005978,301651520,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005979,301651530,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005980,301651540,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005981,301651560,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005982,301651570,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005983,301651590,78.51,0,000.00,00071770,MICHAEL LEE STEVENSON JR.
005985,301651640,3894.78,0,016.00,00000000,STRUCK TO COUNTY
005986,301651650,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005987,301651660,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005988,301651680,3894.78,0,016.00,00000000,STRUCK TO COUNTY
005989,301651700,1159.07,0,016.00,00000000,STRUCK TO COUNTY
005990,301651710,2501.9,0,016.00,00000000,STRUCK TO COUNTY
005991,301651740,1022.16,0,016.00,00000000,STRUCK TO COUNTY
005992,301651750,1159.07,0,016.00,00000000,STRUCK TO COUNTY
005993,301651760,3345.72,0,016.00,00000000,STRUCK TO COUNTY
005994,301651770,3345.72,0,016.00,00000000,STRUCK TO COUNTY
005995,301651800,3345.72,0,016.00,00000000,STRUCK TO COUNTY
005996,301651810,3345.72,0,016.00,00000000,STRUCK TO COUNTY
005997,301651820,3894.78,0,016.00,00000000,STRUCK TO COUNTY
005998,301651840,1022.16,0,016.00,00000000,STRUCK TO COUNTY
005999,301651870,2501.9,0,016.00,00000000,STRUCK TO COUNTY
006000,301651880,1022.16,0,016.00,00000000,STRUCK TO COUNTY
006001,301651890,3345.72,0,016.00,00000000,STRUCK TO COUNTY
006002,301651910,3345.72,0,016.00,00000000,STRUCK TO COUNTY
006003,301651920,48.34,0,016.00,05001876,SAMMAN SHRESTHA
006004,301651930,3894.78,0,016.00,00000000,STRUCK TO COUNTY
006005,301651940,1166.47,0,016.00,00000000,STRUCK TO COUNTY
006006,301651950,1159.07,0,016.00,00000000,STRUCK TO COUNTY
006007,301651960,2501.9,0,016.00,00000000,STRUCK TO COUNTY
006008,301651980,48.34,0,016.00,00000000,STRUCK TO COUNTY
006009,301652010,78.51,0,016.00,05000288,JEREMY JOHN SCOFIELD
006010,301652020,3345.72,0,016.00,00000000,STRUCK TO COUNTY
006011,301652030,1159.07,0,016.00,00000000,STRUCK TO COUNTY
006012,301652040,3345.72,0,016.00,00000000,STRUCK TO COUNTY
006013,301652060,862.28,0,016.00,00000000,STRUCK TO COUNTY
006014,301652080,3345.72,0,016.00,00000000,STRUCK TO COUNTY
006015,301652100,1159.07,0,016.00,00000000,STRUCK TO COUNTY
006016,301652110,2253.16,0,016.00,00000000,STRUCK TO COUNTY
006017,301652120,3345.72,0,016.00,00000000,STRUCK TO COUNTY
006018,301652130,3345.72,0,016.00,00000000,STRUCK TO COUNTY
006019,301652140,3345.72,0,016.00,00000000,STRUCK TO COUNTY
006020,301652150,3345.72,0,016.00,00000000,STRUCK TO COUNTY
006021,301652160,3345.72,0,016.00,00000000,STRUCK TO COUNTY
